2025-05-24 10:47:46.056487,-0.00717771565541625,-1.7106889486312866,9.46321964263916,0.09908600151538849,-1.1661659479141235,2.850627899169922,-72.30000305175781,-9.90000057220459,-400.5000305175781,-10.246834460438153,0.04276488216848939,131.8773793806054
2025-05-24 10:47:46.057495,0.09689915925264359,-1.8596265316009521,9.319665908813477,0.06859800219535828,-1.3033620119094849,3.5289859771728516,-60.30000305175781,-7.500000476837158,-390.9000244140625,-11.284471963316847,-0.5841832907888233,123.84858110200234
2025-05-24 10:47:46.116507,0.44800907373428345,-2.0881171226501465,9.28497314453125,-0.2134159952402115,-1.3262280225753784,3.3765459060668945,-53.10000228881836,-2.700000047683716,-398.1000061035156,-12.674499115662229,-2.6952214612622556,110.7828010972629
2025-05-24 10:47:46.176505,0.3415396511554718,-2.0247139930725098,9.451855659484863,-0.25152599811553955,-1.1585439443588257,2.6753220558166504,-62.70000076293945,-6.900000095367432,-407.70001220703125,-12.09079478115278,-2.023594970300254,117.54068643616473
2025-05-24 10:47:46.177501,0.21114446222782135,-2.0306954383850098,9.52004337310791,-0.15243999660015106,-0.8765299916267395,2.278977870941162,-65.10000610351562,-2.1000001430511475,-407.70001220703125,-12.041152439911373,-1.2426055166259913,122.76783781706973
2025-05-24 10:47:46.236803,0.21234075725078583,-2.1024725437164307,9.399816513061523,-0.13719600439071655,-0.6631140112876892,2.4695279598236084,-67.5,0.9000000357627869,-398.1000061035156,-12.607921851476767,-1.262890306301926,124.22055245135985
2025-05-24 10:47:46.236803,0.721958577632904,-2.3381409645080566,9.42852783203125,-0.2439039945602417,-0.7850660085678101,2.2484898567199707,-53.10000228881836,-4.5,-395.70001220703125,-13.927575174952628,-4.2504405055218655,103.25519196043945
2025-05-24 10:47:46.296143,0.43185922503471375,-2.1060614585876465,9.50030517578125,-0.05335399881005287,-0.739333987236023,1.2500079870224,-62.70000076293945,-5.100000381469727,-398.1000061035156,-12.499393584716266,-2.541118547270103,116.1433224429107
2025-05-24 10:47:46.297140,0.6908551454544067,-2.1808292865753174,9.317273139953613,-0.0,-0.5487840175628662,-0.13719600439071655,-72.30000305175781,-6.900000095367432,-395.70001220703125,-13.173666332244746,-4.129389613817883,114.02526682957102
2025-05-24 10:47:46.356902,1.2094451189041138,-2.4003477096557617,9.423742294311523,-0.06859800219535828,-0.3277460038661957,-1.2804960012435913,-67.5,3.3000001907348633,-395.70001220703125,-14.29009967889954,-7.089425396552616,100.72826231330811
2025-05-24 10:47:46.356902,1.4702354669570923,-2.6569511890411377,9.526622772216797,0.4039659798145294,0.571649968624115,-4.489357948303223,-62.70000076293945,5.100000381469727,-405.3000183105469,-15.583653006263749,-8.455433169066898,91.31871428569488
2025-05-24 10:47:46.416181,1.8656079769134521,-2.879460334777832,9.45843505859375,0.6402480006217957,0.9832379817962646,-7.812549591064453,-62.70000076293945,-3.3000001907348633,-393.3000183105469,-16.93198253793744,-10.685647409803456,84.57382826402872
2025-05-24 10:47:46.476490,1.8614208698272705,-2.986527919769287,9.700682640075684,0.9070180058479309,1.4939119815826416,-12.309529304504395,-55.500003814697266,-11.100000381469727,-400.5000305175781,-17.111914388189934,-10.39206194710929,82.23502912629617
2025-05-24 10:47:46.477500,1.7250443696975708,-3.040360689163208,9.30889892578125,1.646351933479309,2.599102020263672,-17.56108856201172,-79.5,-20.100000381469727,-414.9000244140625,-18.087451119359496,-9.99038374304018,92.40730456061131
2025-05-24 10:47:46.536894,0.9558324813842773,-2.7729907035827637,9.341198921203613,2.1722700595855713,3.711913824081421,-20.769948959350586,-55.500003814697266,-18.30000114440918,-405.3000183105469,-16.533836034543434,-5.602417984838244,96.67500791027868
2025-05-24 10:47:46.536894,-0.3403433561325073,-1.9637033939361572,9.381274223327637,2.7134318351745605,4.413137912750244,-21.958980560302734,-60.30000305175781,-17.700000762939453,-398.1000061035156,-11.822546702661029,2.03368536554663,127.08948945683915
2025-05-24 10:47:46.656304,0.010168430395424366,-1.806391716003418,9.194055557250977,2.3704419136047363,4.260697841644287,-20.007749557495117,-62.70000076293945,-18.900001525878906,-402.9000244140625,-11.115539747865634,-0.06217913620829782,122.90289678149382
2025-05-24 10:47:46.656767,-0.12381559610366821,-1.5808918476104736,9.59182071685791,2.3094658851623535,3.8948419094085693,-19.359880447387695,-55.500003814697266,-27.900001525878906,-417.3000183105469,-9.359158559099802,0.7297152846193024,122.54959427953048
2025-05-24 10:47:46.657971,0.30923992395401,-1.5402181148529053,9.140222549438477,1.9969639778137207,3.307947874069214,-18.201335906982422,-48.30000305175781,-32.10000228881836,-407.70001220703125,-9.565047347979707,-1.9108221332726711,109.19177175478181
2025-05-24 10:47:46.716617,0.06579572707414627,-1.2620816230773926,9.460827827453613,1.600619912147522,3.4298999309539795,-18.269933700561523,-38.70000076293945,-35.70000076293945,-414.9000244140625,-7.598439121862529,-0.39496079233204223,111.65138080087357
2025-05-24 10:47:46.717616,0.5598618388175964,-1.3900842666625977,9.067249298095703,0.914639949798584,3.711913824081421,-18.414751052856445,-29.100000381469727,-32.10000228881836,-419.70001220703125,-8.716053695316418,-3.4925683790108746,92.08628621882197
2025-05-24 10:47:46.776379,0.18901318311691284,-1.2255949974060059,9.226953506469727,0.510673999786377,4.839970111846924,-19.352256774902344,-19.5,-35.10000228881836,-441.3000183105469,-7.566176776278081,-1.1633193321112925,96.46789739668434
2025-05-24 10:47:46.777376,0.25421077013015747,-1.3500087261199951,9.129456520080566,0.1295740008354187,5.343021869659424,-19.88579750061035,-12.300000190734863,-37.5,-429.3000183105469,-8.411594983427696,-1.5778464048895822,90.27208103132297
2025-05-24 10:47:46.836513,-0.4575793743133545,-1.311727523803711,9.24130916595459,-0.28201398253440857,6.265284061431885,-21.135805130004883,2.1000001430511475,-37.5,-438.9000244140625,-8.078696161117831,2.8065743349728933,101.11080416199196
